ImagUrl,skuId,title,url,price,rating,review,MaxAddToCart,SearchText,SearchDate,pageRank,Advert,page,rank
https://cdn1.ozone.ru/s3/multimedia-6/6276315846.jpg,530217684,"Набор коллекционных фигурок Derri Animals для детей ""Жизненный Цикл Бабочки"", 4 шт, 85010",https://www.ozon.ru/product/nabor-kollektsionnyh-figurok-derri-animals-dlya-detey-zhiznennyy-tsikl-babochki-4-sht-85010-530217684/?asb=67Z%252Fz%252BAqNNZGbZX4lfhlnppvKS%252FLca%252BsMQwAEElLJrUaDDMaRXHjxVzoNfcPZIEW&asb2=NDD9be4xksOjOymdAwNNXNPMYb3YhDsf-y5r2kYvcCvQz04GIIY2e9ZDa454yHHP6aL3lfrLBdkOMYpdN47MyypDJWtNbbN6KNFqdv7JN2Rq_rxbHpu3pt8H4oXSLmh50f_V_Gh-OQ22qFwQafveq3Qrw48_29rbNi2iW1JdQ60&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,453 ,4.9  ,171,71,мыльная бабочка,2024-01-03,Pg1_11,False,1,11
https://cdn1.ozone.ru/s3/multimedia-k/6837265820.jpg,1300646365,"Kadriel&Co, Жидкое мыло пенка для рук в дозаторе в форме цветочка, 250 мл",https://www.ozon.ru/product/kadriel-co-zhidkoe-mylo-penka-dlya-ruk-v-dozatore-v-forme-tsvetochka-250-ml-1300646365/?advert=YgXsA0xXNRuM0PAF2hDiqNOm3UrgMq7QxYkzksaWUSpzQ4czpQTy7GdQTTOOuzhUa2-xJhE2M0E-t0tAj7BE3rfuTtFIpFcD8ZIuvhVpErK9AMCcvJFn8-9mo0oBpQwLbVJ96VR-mj2r6DEp9Np_3ABWVl3xTax-Nh8PutrztPgLb4gk9DqX5i3hb-BWKTa1j9mIjSJ5Zao9AMTW5evM_nCnRDGyevDwY6TW6E8q2dgBu54_17OkrSEh4GcAc2pPSZQwIPFKj5hGua9A95d147g0aiem-CwTvG6R3PPxT8EKKGVBNd4GH6KyUUdMAtBqXdLs_O_pUGVvfXJydXC0odYtvAQLK5k&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,507 ,5.0  ,13 ,42,мыльная бабочка,2024-01-03,Pg1_12,True,1,12
https://cdn1.ozone.ru/s3/multimedia-o/6871122420.jpg,1229146799,Молд для эпоксидной смолы Серьги Бабочки,https://www.ozon.ru/product/mold-dlya-epoksidnoy-smoly-sergi-babochki-1229146799/?asb=qcPJiwwURCUQQo7F8R2cd9qOpvrmnqDKaK8enVU0GBI%253D&asb2=iVwwnJUT5-yuneXikgdJ0nAHDeyaaBwZOxluWhLOrFyj4xWCWhIvioYdYQWoF_Y4&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,301 ,4.9  ,141,9,мыльная бабочка,2024-01-03,Pg1_13,False,1,13
https://cdn1.ozone.ru/s3/multimedia-3/6831973767.jpg,1290580140,"Молд силикон ""Цветок""",https://www.ozon.ru/product/mold-silikon-tsvetok-1290580140/?asb=ic27%252BDi2IHWpsGH1s%252BATg%252BIr0HGKHSm1VZ7goUCmCS8%253D&asb2=TjbYl5OGpBz2xdaMv1eG1embZyQOlAEGYX70iq8q0R9cXufG7XFPjz1yhdx3018U&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,278 ,4.8  ,6 ,49,мыльная бабочка,2024-01-03,Pg1_14,False,1,14
https://cdn1.ozone.ru/s3/multimedia-t/6837265829.jpg,1300644337,"Kadriel&Co, Жидкое мыло пенка для рук в дозаторе в форме цветочка, 250 мл",https://www.ozon.ru/product/kadriel-co-zhidkoe-mylo-penka-dlya-ruk-v-dozatore-v-forme-tsvetochka-250-ml-1300644337/?advert=Y-QFnG9O77Qt7KP6nSmX2vmKkdrxe8pB9w7HF6OHx8pBsN6glx_J0p6hkPfP3YqkcsH-lQfGMgUyra_Lw5aMC4IlVeCyDi0XptouI2v5J2bgtAZWHcPQN1qItgXDOQnQqsOOXHedhL41CwZw9FtEu-fC0doP0e_AK-r_4GHfoOSx0VEgGW_fxgjkH2A-nuOXnbaZQSgEkKgGO7yrRj1sVQYw2TYfxcmWjR7BFUuPcpuLM_srpEeHG1qO2IceHe56z7yy0qSj5pMmOsI6A2Akr1HweJiphcq0VnvodOcLNZ5XqpXvilGxkSYwtGIiZznzQ5HtrYQ3rknce_vjPN5kXXBWGQFbVfk&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,507 ,5.0  ,13 ,34,мыльная бабочка,2024-01-03,Pg1_15,True,1,15
https://cdn1.ozone.ru/s3/multimedia-g/6656849368.jpg,989600163,"Деревянный штампик ""Бабочка 3 мини"" от мастерской ""DoskART"" для маркировки, оттиска и рисования на заготовках из бумаги, ткани, глины или мыла, для творчества детям и взрослым",https://www.ozon.ru/product/derevyannyy-shtampik-babochka-3-mini-ot-masterskoy-doskart-dlya-markirovki-ottiska-i-risovaniya-na-989600163/?asb=XdeK4ZeGhoYfQEFVNDHg33RAGIrZuiQaEVJfgzerrsk%253D&asb2=A6sLm2SLo4gxJcd_Rai9O0IYrejsZ7VsoUf-D0l1OuUx-1ia6o_RjeNc0eQz1EVKrvG6sLmQYOWoR9gjn3jgibDC1eYT9KjKFyCB0WBowUekGFlHEFlLlugyFc0uT4CNh6HxIXhG1jQyIGzL8jFOnw&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,200 ,5.0  ,64,12,мыльная бабочка,2024-01-03,Pg1_16,False,1,16
https://cdn1.ozone.ru/s3/multimedia-s/6870322288.jpg,838451779,"Деревянный штампик ""Бабочка"" от мастерской ""DoskART"" для маркировки, оттиска и рисования на заготовках из бумаги, ткани, глины или мыла, для творчества детям и взрослым",https://www.ozon.ru/product/derevyannyy-shtampik-babochka-ot-masterskoy-doskart-dlya-markirovki-ottiska-i-risovaniya-na-838451779/?asb=O56AM4mFX0GWCkg%252FJ1qCza%252BizwfKziAPKAQzFL4WP8E%253D&asb2=ql3eTZ_v6g_BXvjpdWiQJkLfP6hcJmgsI-YmoHnZLYcwaQ5hLJm1g6uCFhkvnbCCsY8XxHEqI4oTGeWyNcGdNKp1ZmUO17n_z8grHvKHwfIx0wNHY2kHKIWnwzrZ1UlkLpT8kE_yT9YoXzUKNMXdWw&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,264 ,5.0  ,64,22,мыльная бабочка,2024-01-03,Pg1_17,False,1,17
https://cdn1.ozone.ru/s3/multimedia-y/6870402178.jpg,838822762,"Деревянный штампик ""Бабочка 2"" от мастерской ""DoskART"" для маркировки, оттиска и рисования на заготовках из бумаги, ткани, глины или мыла, для творчества детям и взрослым",https://www.ozon.ru/product/derevyannyy-shtampik-babochka-2-ot-masterskoy-doskart-dlya-markirovki-ottiska-i-risovaniya-na-838822762/?advert=-EwtWgxx3VnslKUtjiNlxRJTnXA8aLH48yuA1GPE3cFHV8LkrWxBQ9mLcgfkmgjkSoQGGnTWCNc1Xt8-HtSUpecILyQgRdqoJ_q7x9wLLdYp5RPekjCeVV5dqjRik1Hh8qJ6E_hrK4O68XF0xL7xHbiWH8pU64WnYPR_gYJgIOePXgZHTmsPTiDhTElzdwLOlU7711_kmTcok4UjB1G0YK1a4XFRoisbTyGK9kuHu7MT8xndLi-Utp9eaMl0szVN2c9kojC2En45uGrrqzT0Lgchgb1XX6SHRsc7bt2p5bAOM0N0dNO261qXrG9sIJ7K5kOUWnnU7m1rDRA0yqyCFQI&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,321 ,5.0  ,64,13,мыльная бабочка,2024-01-03,Pg1_18,True,1,18
https://cdn1.ozone.ru/s3/multimedia-z/6249219863.jpg,488199271,Пластиковая форма для мыла: Бабочка джентельмена,https://www.ozon.ru/product/plastikovaya-forma-dlya-myla-babochka-dzhentelmena-488199271/?asb=D%252FJPGwb2yFu7JqGBEMXNk6PTcCbRuk%252BOe2dh%252BN9hHro%253D&asb2=nUpvLPUxlXcwHTDl2lhMkfakAf4IoL4QmpYEE0pAyrUqjiL2KwhGVVhF5AvV7mJ1&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,175 ,5.0  ,2,10,мыльная бабочка,2024-01-03,Pg1_19,False,1,19
https://cdn1.ozone.ru/s3/multimedia-r/6870637683.jpg,838831866,"Деревянный штампик ""Бабочки"" от мастерской ""DoskART"" для маркировки, оттиска и рисования на заготовках из бумаги, ткани, глины или мыла, для творчества детям и взрослым",https://www.ozon.ru/product/derevyannyy-shtampik-babochki-ot-masterskoy-doskart-dlya-markirovki-ottiska-i-risovaniya-na-838831866/?asb=rcf9rcKZVsRST09Ukss4cphsa1rOqAbfwrK92J7Kn%252BA%253D&asb2=we6sN3jmukkM9yfrjN1ygyHIPw0dx6ZPu7cRPr7TAgCiGSZc7uqddY9nj01e6NUgu1hS8EPlii6igJX5ASAwpSYFxG_LMVp5FGimF7VNBqzyhs6N08t52VK5fCvRDlYbNJe8f68wpP898KLmLhwn7g&avtc=1&avte=2&avts=1704292477&keywords=%D0%BC%D1%8B%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,365 ,5.0  ,64,4,мыльная бабочка,2024-01-03,Pg1_20,False,1,20
